,PC1,PC2,cluster_kmeans
267,1.3146739123163842,0.4778947432829348,0
268,0.7015588033001264,0.766716520660505,0
269,4.129753236453384,2.2866900643465056,0
270,0.42219179570625354,0.3867299629355546,0
271,0.8565547021161525,-0.8010369107379341,0
272,4.554271843850572,0.20588784819665315,0
273,4.580939361947068,-0.26158828058505773,0
274,4.100681115120364,-0.3059601148378784,0
275,2.114857761819689,-0.5976539206325518,0
276,2.12252937045212,0.23128880571484658,0
277,-3.162197282093697,-0.2774386183853572,1
278,2.5473798307137745,2.952260733989672,0
279,0.8586809473691691,0.437578630537724,0
280,-1.6469270035047547,1.5199821598239114,1
281,0.17635852424725335,0.1441137422616001,0
282,-0.34452878397102554,0.7991344273993177,1
283,0.03173117286343579,0.8106019209948784,1
284,-0.1836471501104527,-0.3868171230747653,1
285,0.33718741288955173,0.6559256393679571,0
286,3.2251317763932446,0.5345790935372877,0
287,0.21528277733017198,0.429534042090673,1
288,-1.9020589638336716,0.4487538943800046,1
289,-1.3212152128817007,-0.024751416565672243,1
290,1.8488457826364424,0.5172957726500862,0
291,3.5935549669500206,0.32310355305502203,0
292,-0.7584454500455395,1.2063939940914712,1
293,1.9248752664759685,0.20328939312056155,0
294,3.604053575481686,0.41273939488892036,0
295,0.7062710558968882,0.2519710904310178,0
296,2.095560672752779,0.9556792233965846,0
297,0.9985498029883315,-0.09790399419674613,0
298,3.242318194446609,0.20149551568168292,0
299,-1.2187670667744737,0.5859610341383102,1
300,1.185963244998338,-0.22722519084347972,0
301,0.11534713073751796,1.365024947206462,1
302,-1.4237182779580546,-0.13779270260420856,1
303,0.2939671216333359,-0.16486568696622775,0
304,3.972307268098145,-1.1919234881343403,0
305,2.165871933048612,0.1824100262408697,0
306,0.32292608495320424,0.23794484553584497,0
307,0.6961218638551362,-1.1182720567250894,0
308,0.8647160318026413,-0.36143775862089655,0
309,-1.3820078854498625,1.305900875069329,1
310,2.102455747950365,-0.40470593720678877,0
311,2.691270952221153,0.21404924823840243,0
312,-0.00779691039860029,0.4041184920499439,1
313,-0.8994510154186207,0.908820429674517,1
314,4.317635208816883,1.295839070473137,0
315,-2.039568095952201,0.4568485734522294,1
316,-1.4301284327052708,0.8477624616891549,1
317,-3.1183517918387267,-1.17333107147531,1
318,-0.49809675179605095,1.5350219376908278,1
319,-2.4369653282783657,1.2852726546778348,1
320,-2.4854699118651973,0.42131630119611296,1
321,0.1695288810346576,0.9967334996176409,1
322,-0.6024188100480765,-0.0034527440219600074,1
323,-0.17401488485419903,0.16326709209416343,1
324,3.7866732180821328,6.401409952735311,0
325,2.570145921928437,-0.02454862293040303,0
326,7.298223926050334,-2.013785160572155,0
327,2.8438591788869823,0.8875745293004582,0
328,-1.7230332796114836,0.8500853113613055,1
329,2.0852424631519813,2.12667832845555,0
330,4.551790944790727,1.5723038857896008,0
331,1.909019442399219,0.3785853125733732,0
332,0.5540255816354619,2.916681684914098,0
